Steps,Reward,Accumulated reward,Throttle,Steer,deviation,velocity,Brake,Distance,Distance back-right
1,0.9349139931446739,0.9349139931446739,0.5030767917633057,-0.012798914685845375,3.0,0.019483210518956184,-1.0,20,20
2,0.9339619766489735,1.8688759697936475,0.5040038824081421,-0.013461836613714695,3.0,0.018845906481146812,-1.0,20,20
3,0.9339618800575179,2.8028378498511652,0.5040040016174316,-0.013461907394230366,3.0,0.017528695985674858,-1.0,20,20
4,0.9339613808686179,3.7367992307197833,0.5040042400360107,-0.013462220318615437,3.0,0.01479364838451147,-1.0,20,20
5,0.9324323748472545,4.669231605567038,0.5040792226791382,-0.01432896126061678,3.0,0.014667462557554245,-1.0,20,20
6,0.9324323316072779,5.601663937174316,0.5040792226791382,-0.01432898547500372,3.0,0.012404031120240688,-1.0,20,20
7,0.9324318155215254,6.534095752695841,0.5040796995162964,-0.014329341240227222,3.0,0.011957630515098572,-1.0,20,20
8,0.9324312516722295,7.466527004368071,0.5040797591209412,-0.014329665340483189,3.0,0.010722660459578037,-1.0,20,20
9,0.9319124137285564,8.398439418096627,0.5041704773902893,-0.014632915146648884,3.0,0.009280119091272354,-1.0,20,20
10,0.9332348967072155,9.331674314803843,0.5041094422340393,-0.013883779756724834,3.0,0.007811512798070908,-1.0,20,20
11,0.9332345255086464,10.26490884031249,0.5041097402572632,-0.013884029351174831,3.0,0.008996858261525631,-1.0,20,20
12,0.9332347951930549,11.198143635505545,0.5041095018386841,-0.013883844949305058,3.0,0.0070334672927856445,-1.0,20,20
13,0.9332020524192068,12.131345687924751,0.5041230320930481,-0.013904075138270855,3.0,0.006230945233255625,-1.0,20,20
14,0.9332018560431897,13.064547543967942,0.5041231513023376,-0.013904201798141003,3.0,0.004424700513482094,-1.0,20,20
15,0.9332013567212436,13.997748900689185,0.5041235089302063,-0.013904531486332417,3.0,0.004038219340145588,-1.0,20,20
16,0.9332013849270131,14.930950285616198,0.5041235685348511,-0.01390452403575182,3.0,0.003855862421914935,-1.0,20,20
17,0.9332012767605483,15.864151562376748,0.5041236281394958,-0.013904592953622341,3.0,0.0033908176701515913,-1.0,20,20
18,0.9332011552894753,16.79735271766622,0.5041236877441406,-0.01390466932207346,3.0,0.003238620702177286,-1.0,20,20
19,0.9332011020710426,17.730553819737263,0.5041236877441406,-0.013904699124395847,3.0,0.002616777317598462,-1.0,20,20
20,0.9332009738146194,18.66375479355188,0.504123866558075,-0.013904795981943607,3.0,0.00028749945340678096,-1.0,20,20
21,0.9332003696523606,19.596955163204242,0.5041242837905884,-0.013905192725360394,3.0,0.0009374188957735896,-1.0,20,20
22,0.933200509483793,20.530155672688036,0.5041241645812988,-0.013905097730457783,3.0,0.0013541363878175616,-1.0,20,20
23,0.9332006892290499,21.463356361917086,0.5041240453720093,-0.013904980383813381,3.0,0.0020080613903701305,-1.0,20,20
24,0.9332008007216666,22.396557162638754,0.5041239857673645,-0.01390490960329771,3.0,0.0004930782015435398,-1.0,20,20
25,0.9332004179480884,23.329757580586843,0.5041242241859436,-0.013905157335102558,3.0,0.0009174680453725159,-1.0,20,20
26,0.9332005394191614,24.262958120006004,0.5041241645812988,-0.01390508096665144,3.0,0.0016136931953951716,-1.0,20,20
27,0.9332007324690265,25.19615885247503,0.5041240453720093,-0.013904956169426441,3.0,0.0013116978807374835,-1.0,20,20
28,0.9332006608902343,26.129359513365266,0.504124104976654,-0.013905004598200321,3.0,0.00130812160205096,-1.0,20,20
29,0.933200640933322,27.062560154298588,0.504124104976654,-0.013905015774071217,3.0,0.0013118743663653731,-1.0,20,20
30,0.9332006608902343,27.995760815188824,0.504124104976654,-0.013905004598200321,3.0,0.0012355756480246782,-1.0,20,20
31,0.9332006076718015,28.928961422860624,0.504124104976654,-0.013905034400522709,3.0,0.0006291818572208285,-1.0,20,20
32,0.9332004977757377,29.86216192063636,0.5041242241859436,-0.013905112631618977,3.0,0.0013426208170130849,-1.0,20,20
33,0.9332005661614239,30.795362486797785,0.5041240453720093,-0.013905049301683903,3.0,0.00037353517836891115,-1.0,20,20
34,0.93320038801272,31.728562874810507,0.5041242241859436,-0.013905174098908901,3.0,0.002016801852732897,-1.0,20,20
35,0.933703202817589,32.6622660776281,0.5041283369064331,-0.01362417358905077,3.0,0.0003912973334081471,-1.0,20,20
